ticker
FG
FHB
FICO
FISI
FITB
FLEX
FLS
FLXS
FMNB
FN
FNGR
FNLC
FNWD
FOXA
FRPT
FSBC
FSBW
FSI
FSP
FSV
FTDR
FTNT
FTV
FVCB
FWONA
FWONK
G
GAIA
GALT
GATX
GBLI
GBX
GCBC
GCMG
GDYN
GEN
GEOS
GGG
GHC
GIGM
GIL
GILD
GLDD
GLRE
GLUE
GLW
GM
GNRC
GNTX
GOLF
GOOD
GOOG
GOOGL
GPI
GPN
GRC
GRFS
GRMN
GRND
GRNT
GS
GSAT
GSBC
GTES
GTLS
GVA
GVP
GWRS
GWW
HAYW
HBAN
HBCP
HBI
HCC
HCKT
HD
HEES
HFWA
HGTY
HIFS
HIVE
HLMN
HLT
HMN
HNI
HOFT
HOPE
HPE
HPQ
HRI
HRTG
HSBC
HSII
HTLF
HUBB
HURN
HWC
IBN
IBRX
IBTX
IDCC
IDT
IESC
IEX
INCY
INGR
INTA
INTU
IOSP
IOT
IPI
IR
IREN
IRMD
IRON
IROQ
ITCI
ITGR
ITRI
ITT
ITW
IVT
JAKK
JBHT
JBL
JCI
JSPR
JXN
KAI
KALU
KARO
KEY
KFY
KMDA
KN
KNF
KNX
KODK
KOP
KRG
KRNT
KRT
LAUR
LAZ
LBPH
LBRDA
LBRDK
LCNB
LDI
LECO
LFMD
LFT
LFVN
LGND
LH
LII
LINC
LIND
LMAT
LNC
LNKB
LOPE
LRN
LSBK
LSF
LTC
LUMN
LUMO
LUV
LX
LYFT
LYTS
MAA
MAR
MATX
MBCN
MC
MCBC
MCO
MCS
MCY
MD
MDGL
META
MFIN
MGEE
MGRC
MGY
MLI
MLM
MLP
MLR
MMI
MNKD
MOG.A
MPB
MRC
MRVL
MS
MSBI
MSGS
MSI
MTB
MTRX
MTSI
MTX
MTZ
MVBF
MWA
MYRG
NAK
NBHC
NBN
NCLH
NCNO
NDSN
NFBK
NHC
NHI
NKSH
NMRK
NOA
NOW
NRDS
NRP
NSC
NTNX
NUE
NVT
NWBI
NWFL
NWL
NWS
NWSA
NYAX
OBK
OBT
ODC
ODFL
OFG
OGE
OII
OLP
ONB
OPY
OSK
OSPN
OSW
PANW
PAYX
PBPB
PCAR
PCOR
PCT
PCTY
PEGA
PESI
PFGC
PFSI
PGR
PH
PJT
PK
PKOH
PLAB
PLXS
PLYA
PMTS
PNC
PNNT
PNR
PNW
POOL
POWL
PPBI
PPC
PPIH
PRA
PRCH
PRCT
PRGS
PRIM
PRK
PRLB
PRM
PSO
PTC
PVBC
PVH
PYPL
QLI
QLYS
QNST
QTWO
QUAD
R
RBB
RBBN
RBLX
RCMT
RDVT
REVG
REX
RGTI
RHP
RIOT
RJF
RL
RLGT
RMD
RNG
RNST
ROAD
ROCK
ROP
RPID
RPM
RRAC
RRX
RS
RSVR
RUSHA
RUSHB
RVMD
RYAM
RYAN
RYTM
SAFT
SAH
SAIA
SANG
SANM
SAP
SATX
SBUX
SCI
SCSC
SDIG
SEM
SFBS
SFM
SFNC
SG
SGC
SGMO
SHAK
SHW
SITM
SKYH
SKYW
SLAM
SLG
SLVM
SMAR
SMBK
SMTC
SNA
SNAP
SND
SNDR
SNPS
SNV
SOUN
SPFI
SPG
SPOK
SPXC
SRCE
SSB
SSSS
STEP
STER
STLD
STRA
STRL
STRS
STRT
STT
SUM
SWI
SWX
SXI
SYF
TALK
TARS
TCBC
TCOM
TDS
TDY
TEL
TFC
TFII
TFSL
TGNA
THFF
TILE
TIPT
TM
TMHC
TMUS
TNL
TOL
TPX
TRDA
TREX
TRMB
TRMK
TROW
TRTX
TRUE
TS
TSLA
TT
TTD
TTMI
TXRH
TYL
UA
UAA
UE
UIS
ULH
UMBF
UNF
UNH
UPWK
USB
USFD
USM
UTI
UTL
V
VBTX
VCYT
VERA
VERX
VINP
VLGEA
VMC
VMEO
VMI
VNOM
VNT
VRSK
VSEC
VVI
WAB
WAFD
WAL
WASH
WAT
WCC
WDFC
WEAV
WELL
WEYS
WGS
WH
WHD
WINA
WIT
WLFC
WLY
WM
WMG
WMK
WMPN
WTS
WTW
WULF
WWD
XHR
XMTR
XOM
XOMA
XPEV
XPO
YELP
ZBRA
ZION
ZM
ZVRA
ZWS
ZYME
